b'768895785740021760',"b'| AUDIO | @pablorprocopio | Marcha por seguridad #RosarioSangra |Esta tarde a las 19.30, en Tribunales Provinciales|http://bit.ly/2bQMbiQ\xc2\xa0'",b'989484547',b'989484547',b'Viaje De Gracia',b'1472154015000.0',b'2',b'2'
b'768879933288579072',b'#RosarioSangra \nHoy a las 1930hsTribunales de Rosario!Marcha por la paz y la justicia y cambio de leyes penales!Ma\xc3\xb1ana te puede tocar a vos',b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472150235000.0',b'5',b'6'
b'768879354281689088',b'#RosarioSangra\nNo es un piquete.Marcha x la http://paz.Despertemos.No\xc2\xa0 seamos indiferentes.El 29/5/2015 me toco a mi!Ma\xc3\xb1ana t puede tocar a vos',b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472150097000.0',b'1',b'5'
b'768878408260521984',b'#RosarioSangra\n#RosarioSangra\n#RosarioSangra\n#RosarioSangra\n@PatoBullrich\n@mauriciomacri\n@todonoticias\n@luisnovaresio\n@lacapital',b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472149872000.0',b'0',b'0'
b'768869234281775104',b'@Rosariotres @emergenciasAR #rosariomarcha #rosariosangra #ciudadliberadapic.twitter.com/bPPXNTH8Jc',b'332459848',b'332459848',b'Alexis Egglesos',b'1472147685000.0',b'1',b'0'
b'768858802292723717',"b'#AHORA En comunicaci\xc3\xb3n con @pablorprocopio | Marcha por seguridad #RosarioSangra | Esta tarde a las 19.30, en Tribunales Provinciales |'",b'989484547',b'989484547',b'Viaje De Gracia',b'1472145197000.0',b'2',b'6'
b'768855324577173504',b'#rosariosangra y tambia marcha https://twitter.com/matiasjolguin/status/768843214845607936\xc2\xa0\xe2\x80\xa6',b'572139011',b'572139011',b'7 estrellas',b'1472144368000.0',b'0',b'1'
b'768849554653454336',b'Hoy!!! #RosarioMarcha #RosarioSangra  19 : 30 hs en #Tribunales Sumate a pedir seguridad!!!pic.twitter.com/hCyJQAnvrb',b'760493700866777088',b'760493700866777088',b'SolidariosdeCoraz\xc3\xb3n',b'1472142993000.0',b'7',b'7'
b'768843077440172032',b'Quiero morir de viejo no por un celular hoy no soy due\xc3\xb1o ni de mi vida. #RosarioSangra',b'763472943850684420',b'763472943850684420',b'IsaacNewell 1903\xf0\x9f\x94\xb4\xe2\x9a\xab',b'1472141448000.0',b'0',b'0'
b'768817533256343556',"b'Digamos basta de que #RosarioSangra y nadie hace nada!hoy 19:30 frente a tribunales,todos,sin distincion somos victimas!'",b'572139011',b'572139011',b'7 estrellas',b'1472135358000.0',b'0',b'0'
b'768795023391461376',b'#RosarioSangra #RosarioMarcha #24A 1930 ha Tribunales de Rosario #Novaresio910',b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472129991000.0',b'0',b'0'
b'768794787273142272',b'Hoy la movilizaci\xc3\xb3n es a las 19hs. en pedido de mayor seguridad. #RosarioSangra',b'222785726',b'222785726',b'Gustavo M. Alfaro',b'1472129935000.0',b'0',b'1'
b'768794662484205569',b'#RosarioSangra\n#RosarioMarcha\n#24A 1930hsTribunales dRosario\nMa\xc3\xb1ana te puede tocar a vos! No seas indiferente\nMarcha pac\xc3\xadfica y apartidaria',b'718133830146777090',b'718133830146777090',b'Andrea Benitez',b'1472129905000.0',b'1',b'0'
b'768792047717380097',b'#RosarioMarcha #RosarioSangra  19 : 30 hs en #Tribunales Sumate a pedir seguridad!!!pic.twitter.com/hCyJQAnvrb',b'760493700866777088',b'760493700866777088',b'SolidariosdeCoraz\xc3\xb3n',b'1472129282000.0',b'4',b'2'
b'768781940040339456',b'@PolicialesArg @acfortuna @ABCfilmaciones esperamos NO verlo nunca mas x las calles. #rosariosangra #bastadeinseguridad',b'377412302',b'377412302',b'Alejandro I. Oviedo',b'1472126872000.0',b'1',b'5'
b'768679066899800066',b'#RosarioSangra pic.twitter.com/HHLKfmZGgp',b'572139011',b'572139011',b'7 estrellas',b'1472102345000.0',b'0',b'0'
b'768625669400125440',b'#MiercolesIntratable Nos unimos a la convocatoria #RosarioSangra el 25/ 08 19 : 30 hs en #Tribunalespic.twitter.com/hCyJQAnvrb',b'760493700866777088',b'760493700866777088',b'SolidariosdeCoraz\xc3\xb3n',b'1472089614000.0',b'6',b'5'
b'768604517407522816',b'#RosarioSangra #Ma\xc3\xb1anaTodosATribunales #NiUnoMenospic.twitter.com/zF2DFjfYDp',b'58327643',b'58327643',b'#BastaDeMafia',b'1472084571000.0',b'0',b'1'
b'769321185721081856',"b'@deboraplager Agradecemos a Luis Novaresio por hablar de la marcha de ayer #RosarioSangra Ustedes solo hablan de Capital ,ahi es Suiza?'",b'177402586',b'177402586',b'Paula Palermo',b'1472255438000.0',b'1',b'1'
b'769319682813882368',b'Lakras Asesinas #NuncaMasSalgan Pudranse #Bastaaa Reforma del Codigo Procesal Penal #RosarioSangra https://twitter.com/Corbata911/status/769318613476081664\xc2\xa0\xe2\x80\xa6',b'177402586',b'177402586',b'Paula Palermo',b'1472255080000.0',b'0',b'0'
b'769318712675540992',"b'""@EsterLinaLanzi: #PongamosUnaFotoDeCFK\n#MarchaDeLaResistencia\n#RosarioSangra\n#Denunciado pic.twitter.com/8HqAJpXSLC""'",b'721465799077179392',b'721465799077179392',b'FRENTE CIUDADANO',b'1472254849000.0',b'1',b'1'
b'769316815155695616',b'#RosarioSangra y MdP se pone de pie en apoyo al Juez Federal L\xc3\xb3pez.\n\n#HambreDeJusticiahttps://twitter.com/hooftber/status/769289593745186818\xc2\xa0\xe2\x80\xa6',b'991421934',b'991421934',b'ArCecilia',b'1472254396000.0',b'0',b'0'
b'769314755249135616',b'Sepan se\xc3\xb1ores que el #RosarioSangra fue ayer alrededor del palacio de tribunales- de nada.',b'456377597',b'456377597',b'Rebecca',b'1472253905000.0',b'0',b'0'
b'769312747112828928',b'RT minicavallo: #RosarioSangra El Gobierno anunci\xc3\xb3 el env\xc3\xado de 3030 efectivos para incrementar las tareas de custodia y presencia https://\xe2\x80\xa6',b'317122354',b'317122354',b'( \xcd\xa1\xc2\xb0 \xcd\x9c\xca\x96 \xcd\xa1\xc2\xb0) QUIMI350',b'1472253426000.0',b'0',b'0'
b'769311532069031936',"b'#RosarioSangra    ""ahora s\xc3\xad, and\xc3\xa1 a la marcha"", le dijeron tras un robo           http://www.viarosario.com/policiales/robo-panaderia-distincion-zona-norte-ladrones-mandaron-victimas-marcha-seguridad\xc2\xa0\xe2\x80\xa6 @ComunidadMitre'",b'58327643',b'58327643',b'#BastaDeMafia',b'1472253137000.0',b'0',b'0'
b'769311297078980608',"b'#RosarioSangra esto pasa cuando un sin aliento gana, como Fein, no pasa nunca, y cuando pasa es horrible ahre'",b'807583566',b'807583566',b're llo sos',b'1472253080000.0',b'0',b'0'
b'769310031347118080',b'#RosarioSangra El Gobierno anunci\xc3\xb3 el env\xc3\xado de 3030 efectivos para incrementar las tareas de custodia y presencia http://bit.ly/2bpaKBz\xc2\xa0',b'3294752699',b'3294752699',b'Michetti Papers',b'1472252779000.0',b'1',b'1'
b'769303672530538496',b'#inseguridad #RosarioSangra https://twitter.com/infobae/status/769280658325639169\xc2\xa0\xe2\x80\xa6',b'178373487',b'178373487',b'gonzalogorostarzu',b'1472251263000.0',b'2',b'3'
b'769300556594679808',"b'El socialismo no sirve! Hay que matar a los narcos,sus flias y dem\xc3\xa1s c\xc3\xb3mplices. Se tiene q terminar! #RosarioSangra https://twitter.com/luisnovaresio/status/769299069852352512\xc2\xa0\xe2\x80\xa6'",b'3429290967',b'3429290967',b'Solo Lau \xf0\x9f\x96\x95\xf0\x9f\x8f\xbb',b'1472250520000.0',b'0',b'1'
b'769300248883855360',b'#RosarioSangra que mal que le hace el noticiero y los diarios a la gente de mierda.',b'1535248304',b'1535248304',b'Ramiro emanuel',b'1472250446000.0',b'1',b'0'
b'769298528229289984',b'#RosarioSangra  esa es una marcha real y con fundamentos tristemente para el pa\xc3\xads.',b'2575749891',b'2575749891',b'Carucha',b'1472250036000.0',b'0',b'0'
b'769296735604793344',b'Dia 26/8 19.15 hs. El Frente Progresista todavia no reacciono al #RosarioSangra. Me voy a kobudo a romper algo con el nunchaku',b'278750286',b'278750286',b'Fernan Montiel',b'1472249609000.0',b'0',b'1'
b'769295317015592960',b'#RosarioSangra: multitudinaria protesta contra los cr\xc3\xadmenes violentos http://ln.is/uUc9f\xc2\xa0 by @LAVOZcomar via @c0nvey',b'3866420632',b'3866420632',b'silvana lirio',b'1472249271000.0',b'0',b'0'
b'769290737385107456',"b'La cobertura de los Medios,\nNO es proporcional a los Acontecimientos \n#ElInteriorTambienExiste\n#RosarioSangra pic.twitter.com/FCqqDYkocw'",b'412998472',b'412998472',b'Mart\xc3\xadn Barizo',b'1472248179000.0',b'67',b'46'
b'769286553873121284',"b'Nos sentimos conmovidos, afirma el ministro de Justicia de @gobsantafe #RosarioSangra https://www.rosario3.com/noticias/No-tenemos-mas-que-escuchar-el-justo-clamor-de-la-sociedad-20160826-0031.html\xc2\xa0\xe2\x80\xa6'",b'155871118',b'155871118',b'Said Chaya',b'1472247181000.0',b'0',b'0'
b'769286238876622848',"b'""Tenemos que cambiar las cosas"" afirma ministro de Gobierno de @gobsantafe #RosarioSangra https://www.rosario3.com/noticias/La-marcha-nos-lleva-a-un-replanteo-de-todas-nuestras-politicas-20160826-0008.html\xc2\xa0\xe2\x80\xa6'",b'155871118',b'155871118',b'Said Chaya',b'1472247106000.0',b'0',b'0'
b'769284764775903232',b'#RosarioSangra Y MI PAIS SANGRA IGUAL DE LOS K Q NO DEJARON NADA',b'349958681',b'349958681',b'NO MAS K EN EL PA\xc3\x8dS',b'1472246755000.0',b'2',b'2'
b'769281183259688961',"b'Si #RosarioSangra Santa Fe Capital de desangra, tiene una tasa de asesinatos a\xc3\xban mayor que Rosario. Esta provincia es un desastre'",b'153662902',b'153662902',b'Juan Cruz Recalde',b'1472245901000.0',b'1',b'1'
b'769279397023055872',b'As\xc3\xad estamos .... #Arg #RosarioSangra https://twitter.com/lt3am680/status/769261437646581761\xc2\xa0\xe2\x80\xa6',b'543042326',b'543042326',b'SusanaManzelli',b'1472245475000.0',b'1',b'0'
b'769279322330959873',b'Ahora con @JoseBilos hablando del alarmante estado de la seguridad en la ciudad de Rosario. #RosarioSangra',b'3242633074',b'3242633074',b'Latitud 17',b'1472245457000.0',b'2',b'1'
b'769272510168915968',b'#RosarioSangra x  @LautaroMartinPHpic.twitter.com/U2rVhLKxPg',b'3149088657',b'3149088657',b'Soler Carlos',b'1472243833000.0',b'0',b'0'
b'769266401626423296',b'#RosarioSangra Rosarino: vot\xc3\xa1s socialismo q es garantista y libera asesinos. Despu\xc3\xa9s te quej\xc3\xa1s por la inseguridad.Qu\xc3\xa9 ten\xc3\xa9s en la cabeza?',b'195564245',b'195564245',b'Alejandro Bachmann\xf0\x9f\x8c\xb2',b'1472242377000.0',b'0',b'1'
b'769265973589372928',b'#RosarioSangra .....',b'1921988246',b'1921988246',b'asmguerrera',b'1472242275000.0',b'0',b'0'
b'769265390786584576',b'#RosarioSangra pic.twitter.com/DD4CEpiwhl',b'1871803014',b'1871803014',b'Melisa',b'1472242136000.0',b'0',b'0'
b'769265161521729537',b'#RosarioSangra pic.twitter.com/0230WiEgWA',b'1871803014',b'1871803014',b'Melisa',b'1472242081000.0',b'0',b'0'
b'769264052715528193',b'#Noticias del d\xc3\xada en 30 segundos #RiverCampeon #RosarioSangra #Ruta2 http://ar.blastingnews.com/mundo/2016/08/video/la-jornada-en-30-segundos-26-agosto-2016-003095409.html\xc2\xa0\xe2\x80\xa6pic.twitter.com/ieRu2ahEQJ',b'125187273',b'125187273',b'Eduardo Mart\xc3\xadn G\xc3\xb3mez',b'1472241817000.0',b'0',b'0'
b'769263185190850560',b'Que hermosa es mi ciudad! La est\xc3\xa1n matando de a poco! Juntos tenemos que poder!!!!! #RosarioSangra',b'402302010',b'402302010',b'Frann zangari',b'1472241610000.0',b'0',b'3'
b'769261072549314561',b'Nos robaron la ciudad. #RosarioSangra',b'1133077568',b'1133077568',b'Franco Galvano',b'1472241106000.0',b'1',b'0'
b'769257460028833792',b'#IRONICO Los asaltantes de la Distinci\xc3\xb3n mandan a las v\xc3\xadctimas a la marcha #RosarioSangra http://bit.ly/2c2iEFM\xc2\xa0pic.twitter.com/ckfhOphdf3',b'179990537',b'179990537',b'La Capital - Rosario',b'1472240245000.0',b'12',b'11'
b'769255377863053313',b'Por favor #RosarioSangra en manos de quienes est\xc3\xa9 la soluci\xc3\xb3n debe ser YA https://twitter.com/ac_carrizo/status/769157583252979712\xc2\xa0\xe2\x80\xa6',b'3044741644',b'3044741644',b'Lito Rojas',b'1472239748000.0',b'0',b'0'
b'769254079256231936',"b""Qu\xc3\xa9 pasar\xc3\xada si...proponemos ideas superadoras en vez de parches y viejas 'soluciones' que no funcionaron? #RosarioSangra""",b'21918573',b'21918573',b'Mario Raimondi',b'1472239439000.0',b'1',b'1'
b'769253823940526081',b'Que pasar\xc3\xada si...empezamos a escuchar nuevas voces con el tema de #Inseguridad? #RosarioSangra',b'21918573',b'21918573',b'Mario Raimondi',b'1472239378000.0',b'0',b'1'
b'769251845944598532',b'#Narcosocialistas #RosarioSangra https://twitter.com/PJDasAsco/status/769139377754742784\xc2\xa0\xe2\x80\xa6',b'1360670148',b'1360670148',b'\xf0\x9f\x8c\x88 SOY MAR\xc3\x8dA \xf0\x9f\x92\x90\xf0\x9f\x8c\xb8\xf0\x9f\x8c\xba',b'1472238906000.0',b'1',b'7'
b'769251025266049024',b'#RosarioSangra\nOrgulloso d mi #Rosario ! Ahora hay q seguir exigiendo #Seguridad y #Justicia a \xc3\xa9stos irresponsablespic.twitter.com/yRaYn6sMpV',b'2880993873',b'2880993873',b'ALBERTO',b'1472238711000.0',b'4',b'5'
b'769248295831166976',"b'@monicafein: ""Es momento d escuchar, d entender el dolor y actuar""\nNo estuvo en #RosarioSangra y dijo esa tonter\xc3\xada. pic.twitter.com/ahUhGitt8c'",b'2880993873',b'2880993873',b'ALBERTO',b'1472238060000.0',b'0',b'0'
b'769248128956567558',b'#Rosario seg\xc3\xban  @MonicaFein @MiguelLifschitz @HermesBinner #RosarioSangra #MarchaDeLaResistencia (E.Valdes)pic.twitter.com/sVxxyPysrr',b'2411324736',b'2411324736',b'RODRIGUEZKA  \xe2\x9c\x8c\xf0\x9f\x90\xa7\xe2\x99\xa5\xe2\x9d\x97',b'1472238020000.0',b'1',b'1'
b'769247411952840704',"b'#RosarioSangra - Asaltaron un bar en Aberdi y antes de irse le dijeron a las v\xc3\xadctimas ""ahora vayan a la marcha"" http://www.lacapital.com.ar//c1215664\xc2\xa0..'",b'98999201',b'98999201',b'Lu Piccato',b'1472237849000.0',b'0',b'0'
b'769243489989165056',b'#RosarioSangra https://twitter.com/AgenciaElVigia/status/769237411670921217\xc2\xa0\xe2\x80\xa6',b'481771044',b'481771044',b'Liz #RA',b'1472236914000.0',b'0',b'0'
b'769242501509152769',b'#RosarioSangra #RenunciaFein',b'1634057736',b'1634057736',b'RosarioCiudadLeprosa',b'1472236678000.0',b'0',b'0'
b'769237703904862209',b'Anoche el pueblo rosarino se manifest\xc3\xb3 cntra la inseguridad bajo el lema #RosarioSangra.Se exige respuesta Lifschitz https://www.rosario3.com/noticias/Marcha-por-la-seguridad-con-velas-encendidas-en-silencio-y-en-paz-20160825-0004.html\xc2\xa0\xe2\x80\xa6',b'1856143262',b'1856143262',b'Movimiento LaReforma',b'1472235535000.0',b'4',b'10'
b'769236782772809729',"b'#RosarioSangra Enrique Bertini en #ElPuente: ""Estamos en un momento bisagra en nuestra ciudad para ver a d\xc3\xb3nde vamos""'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472235315000.0',b'0',b'0'
b'769236621027905537',"b'#RosarioSangra Enrique Bertini en #ElPuente: ""Cada vez que llego al trabajo y veo que hay un nuevo asesinato, vuelvo a vivir lo que me pas\xc3\xb3""'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472235276000.0',b'0',b'0'
b'769235304142217217',b'#RosarioSangra \nEl Gobierno anunci\xc3\xb3 el env\xc3\xado de 3030 efectivos para incrementar las tareas de custodia y presencia\nhttp://bit.ly/2bpaKBz\xc2\xa0',b'172795770',b'172795770',b'Diario Registrado',b'1472234962000.0',b'6',b'3'
b'769233578169364480',b'Lleno de selfies boludas y frases de minitas boludas diciendo #RosarioSangra',b'1323218677',b'1323218677',b'Pablito',b'1472234551000.0',b'0',b'1'
b'769232448689475584',b'Tienen la inseguridad que volvieron a votar junto con el narcotr\xc3\xa1fico que banca el socialismo hace casi 10 a\xc3\xb1os #RosarioSangra',b'892673413',b'892673413',b'Ray',b'1472234282000.0',b'0',b'0'
b'769231169149960192',"b'Los rosarinos piden JUSTICIA y el socialismo llama a GN, creo q no estar\xc3\xadan entendiendo o seguir\xc3\xadan haci\xc3\xa9ndose los pelotudos #RosarioSangra'",b'892673413',b'892673413',b'Ray',b'1472233977000.0',b'0',b'0'
b'769230413751521280',"b'#RosarioSangra | @DiegoGiuliano en #ElPuente: ""Ayer fue la marcha espont\xc3\xa1nea m\xc3\xa1s grande de los \xc3\xbaltimos tiempos en Rosario""'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472233796000.0',b'0',b'0'
b'769230219559460864',"b'#MesaDebate tras la marcha #RosarioSangra @DiegoGiuliano, Enrique Bertini y la Dra Lorena Anmuth. @MitreRosariopic.twitter.com/dFcOZZuY2z'",b'220234442',b'220234442',b'Ema Rodriguez',b'1472233750000.0',b'3',b'1'
b'769230183052304385',"b'#RosarioSangra | @DiegoGiuliano en #ElPuente: ""Yo sent\xc3\xad el dolor ambiental que se produjo en la ciudad. Esto es para todos""'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472233741000.0',b'0',b'0'
b'769230110436253697',b'#RosarioSangra',b'1450285068',b'1450285068',b'PeregrinacionesCBA.',b'1472233724000.0',b'0',b'0'
b'769229998079303680',"b'#RosarioSangra | Enrique Bertini en #ElPuente: ""Interpelamos a los tres poderes. Lo venimos sosteniendo hace meses""'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472233697000.0',b'0',b'0'
b'769229366303854593',b'En vez de twittear tanta pavada.. No ser\xc3\xada mejor acompa\xc3\xb1ar a la ciudadan\xc3\xada en el reclamo de seguridad @MonicaFein? #RosarioSangra',b'195812906',b'195812906',b'Silvina Gonz\xc3\xa1lez',b'1472233547000.0',b'0',b'0'
b'769228744720515072',"b'#MesaDebate | #RosarioSangra. Nos visitan en #ElPuente @DiegoGiuliano, Enrique Bertini y la psic\xc3\xb3loga Lorena Anmuthhttp://ar.cienradios.com/player/Mitre_Rosario/\xc2\xa0\xe2\x80\xa6'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472233398000.0',b'2',b'2'
b'769228607877156865',"b'Miles de personas reclamaron ""mayor seguridad y justicia"" en Rosario http://www.treslineas.com.ar/miles-personas-reclamaron-mayor-seguridad-justicia-rosario-n-1420498.html\xc2\xa0\xe2\x80\xa6 #RosarioSangra'",b'484967631',b'484967631',b'ALERTA140',b'1472233366000.0',b'4',b'11'
b'769227347711057921',"b'Retweeted Carla Carrizo (@ac_carrizo):\n\nEsta movilizaci\xc3\xb3n demanda #RosarioSangra. Tema a resolver hoy, no ma\xc3\xb1ana.... http://fb.me/8XPpiGccQ\xc2\xa0'",b'161698631',b'161698631',b'Cinti Mariana Cabral',b'1472233065000.0',b'0',b'0'
b'769226897536483328',b'Mucho dolor e indignaci\xc3\xb3n Pablo ...\n#RosarioSangra ... y sangra ... https://twitter.com/pablorprocopio/status/768999716378013696\xc2\xa0\xe2\x80\xa6',b'4197475306',b'4197475306',b'Cris',b'1472232958000.0',b'4',b'3'
b'769224615541481472',b'#AHORA en @todonoticias #RosarioSangra pic.twitter.com/9HCeRzsNMH',b'402736284',b'402736284',b'Fer Molina',b'1472232414000.0',b'0',b'0'
b'769223940619329536',"b'#Ahora | @AliciaCiciliani, Diputada Nacional, al aire en #ElPuente: repercusiones tras #RosarioSangra http://ar.cienradios.com/player/Mitre_Rosario/\xc2\xa0\xe2\x80\xa6'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472232253000.0',b'3',b'0'
b'769222480003293184',"b'En instantes, #MesaDebate tras la marcha #RosarioSangra. Nos visitan @DiegoGiuliano, @pablorprocopio, Enrique Bertini y la Dra Lorena Anmuth'",b'1204401506',b'1204401506',b'Radio Mitre Rosario',b'1472231905000.0',b'0',b'1'
b'769222249417244672',b'No hay juez que pare todo esto??? Macri no estas preocupado por esto? #RosarioSangra',b'4409658329',b'4409658329',b'Ine Sita',b'1472231850000.0',b'0',b'0'
b'769221839793098752',b'No se les cae una idea como la gente! Te roban el casco y que? Inoperantes y muy burros !#RosarioSangra @pablorprocopio',b'2563689528',b'2563689528',b'ana',b'1472231752000.0',b'0',b'0'
b'769220403109695490',b'#RosarioSangra: hist\xc3\xb3rica movilizaci\xc3\xb3n en reclamo de seguridad y justicia http://porven.com.ar/rosariosangra-historica-movilizacion-en-reclamo-de-seguridad-y-justicia/26038\xc2\xa0\xe2\x80\xa6pic.twitter.com/IsmtaWcTtX',b'2820038536',b'2820038536',b'Diario Porven',b'1472231410000.0',b'1',b'0'
b'769220117075005440',"b'Adem\xc3\xa1s de twittear mentiras, trabajas @HoracioGhirardi ? #RosarioSangra'",b'581259322',b'581259322',b'LaVieitez',b'1472231341000.0',b'0',b'0'
b'769219857472716800',b'c\xc3\xadnico #RosarioSangra',b'581259322',b'581259322',b'LaVieitez',b'1472231280000.0',b'0',b'0'
b'769219216260141056',b'La marcha #RosarioSangra vista desde un drone. w/ @PPT_oficial @wwnicolas @MarioARanieri @luisnovaresio @radiomitrehttps://twitter.com/lacapital/status/769126786697457669\xc2\xa0\xe2\x80\xa6',b'102867148',b'102867148',b'Roxie DiCara',b'1472231127000.0',b'0',b'2'
b'769218830451212288',"b'""El reclamo tiene que ser puntual, a una sola persona"", @agapitoblanco por FM Latina 94.5 y @CadenaOh #RosarioSangra #Inseguridad'",b'3407242990',b'3407242990',b'La Pen\xc3\xbaltima Palabra',b'1472231035000.0',b'0',b'0'
b'769218588607676416',b'#RosarioSangra sigue siendo #Tendencia local. #Seguridad y #Justicia #Ya para mi querida ciudad.',b'91678560',b'91678560',b'\xe2\x98\x85 Marif\xc3\xa9 Toscani',b'1472230977000.0',b'1',b'2'
b'769218536266932224',b'\xc2\xbf Cuantas muertes mas ser\xc3\xa1n necesarias para darnos cuenta que ya han sido demasiadas ? #RosarioSangra',b'1330625276',b'1330625276',b'Esteban Culasso',b'1472230965000.0',b'0',b'2'
b'769218333371695105',b'#ROSARIOSANGRA. LA MARCHA DEL DOLOR Y DE LA VERG\xc3\x9cENZA. https://www.facebook.com/Todav%C3%ADa-No-Es-Tarde-196327163826390/?fref=ts\xc2\xa0\xe2\x80\xa6pic.twitter.com/ZqWxtnNKJJ',b'624064235',b'624064235',b'Todav\xc3\xada No Es Tarde',b'1472230916000.0',b'3',b'3'
b'769218162478964736',b'#RosarioSangra pic.twitter.com/KOtIxkOZaY',b'183069208',b'183069208',b'mario noguera',b'1472230875000.0',b'1',b'1'
b'769218140781830144',b'#BuenViernes #DiadelaSolidaridad #RosarioSangra https://twitter.com/DHumanosBA/status/769150155165691905\xc2\xa0\xe2\x80\xa6',b'72144138',b'72144138',b'#UnaMedidaCautelarOk',b'1472230870000.0',b'0',b'1'
b'769218073492656128',"b'Si #IneptaFein hubiese escuchado y actuado en tiempo y forma, hoy no habr\xc3\xada un solo muerto ni marchas #RosarioSangra'",b'102867148',b'102867148',b'Roxie DiCara',b'1472230854000.0',b'0',b'0'
b'769217728938999813',"b'""El cuerpo pol\xc3\xadtico est\xc3\xa1 signado de tibieza y temor para ocuparse y preocuparse"", @agapitoblanco por FM Latina 94.5\n#RosarioSangra'",b'3407242990',b'3407242990',b'La Pen\xc3\xbaltima Palabra',b'1472230772000.0',b'0',b'0'
b'769216766098702336',b'#Ya hablamos con @agapitoblanco sobre la inseguridad por FM 94.5 y @CadenaOh en #LaPen\xc3\xbaltimaPalabra #RosarioSangra #RosarioDespierta',b'3407242990',b'3407242990',b'La Pen\xc3\xbaltima Palabra',b'1472230543000.0',b'0',b'0'
b'769216764483895298',"b'Fue impresionante, Nico!La marcha mas multitudinaria de la historia! Gracias x el apoyo desde Baires! Continuar\xc3\xa1 #RosarioSangra '",b'102867148',b'102867148',b'Roxie DiCara',b'1472230542000.0',b'0',b'3'
b'769216670086856704',"b'""La seguridad deber\xc3\xada estar por encima de cualquier especulaci\xc3\xb3n"", @agapitoblanco por FM Latina 94.5 y @CadenaOh\n#RosarioSangra'",b'3407242990',b'3407242990',b'La Pen\xc3\xbaltima Palabra',b'1472230520000.0',b'1',b'0'
b'769215002800689152',b'#bastadeinseguridad #RosarioSangra pic.twitter.com/pfD8vvdlY8',b'497991390',b'497991390',b'Ana Cordoba',b'1472230122000.0',b'1',b'9'
b'769214473190182912',b'Un salame #RosarioSangra https://twitter.com/HoracioGhirardi/status/768570320131334144\xc2\xa0\xe2\x80\xa6',b'268064885',b'268064885',b'Gabriela Quadri',b'1472229996000.0',b'0',b'0'
b'769213780265959424',b'#CFK hac\xc3\xada pagar impuesto a las ganancias a trabajadores mientras decret\xc3\xb3 blanKeo a #NarKos a cero costo: Hoy #RosarioSangra por siKarios',b'1059184080',b'1059184080',b'SAPO redgar',b'1472229831000.0',b'3',b'3'
b'769213464770408448',"b'Cuando creas que con entenados pod\xc3\xa9s perdurar en el poder, record\xc3\xa1 que tenemos las redes sociales para aunarnos y castigarte #RosarioSangra'",b'1372570177',b'1372570177',b'oscar juan\xf0\x9f\x8c\xb1\xf0\x9f\x8c\xb1',b'1472229755000.0',b'0',b'1'
b'769212887588073472',b'#RosarioSangra Es el Resultado de las Fronteras Abiertas denle las Gracias a #CFK #LaMorsa #DineroNarcoparaCampa\xc3\xb1a #Cambiemos #NoVotenPJ',b'2339648411',b'2339648411',b'm\xc3\xb3nica',b'1472229618000.0',b'0',b'0'
b'769212801768456192',b'#RosarioSangra Y no tienen perd\xc3\xb3n sus gobernantes...',b'2563689528',b'2563689528',b'ana',b'1472229597000.0',b'1',b'0'
b'769212430518026240',b'#RosarioSangra miles d personas reclamando mayor presencia y compromiso dl estado p garantizar seguridad y justicia pic.twitter.com/XXnXBCbRZf',b'140918478',b'140918478',b'Celia  Arena',b'1472229509000.0',b'2',b'5'
b'769212156546060289',"b'El socialismo cobarde,entrego la provincia a la delincuencia #RosarioSangra'",b'1357969344',b'1357969344',b'Gladis',b'1472229444000.0',b'0',b'1'
b'769211835505643520',"b'Un mont\xc3\xb3n de palabras glamorosas, vac\xc3\xadas de contenido x parte del Min d Justicia Silberstein en @De12a14 #RosarioSangra'",b'167040855',b'167040855',b'Martin Mosti',b'1472229367000.0',b'0',b'0'
b'769211399184801792',"b'@casilatino73 Transaron con los narcos ,maldicion socialista #RosarioSangra .Todos inutiles y cobardes.'",b'1357969344',b'1357969344',b'Gladis',b'1472229263000.0',b'0',b'2'
b'769211370428563456',b'#SoyFelizCuando #DiadelaSolidaridad #RosarioSangra #seguridad \nSebasti\xc3\xa1n P\xc3\xa9rez Aued Alario River \n#Tecnolog\xc3\xada #Nasahttps://twitter.com/Space_Station/status/769117261193814016\xc2\xa0\xe2\x80\xa6',b'737619404175773696',b'737619404175773696',b'Tecnolog\xc3\xada Espacial\xc2\xae',b'1472229256000.0',b'16',b'17'
b'769210751961665537',"b'#RosarioSangra El socialismo permitio y genero este caos d inseguridad,apa\xc3\xb1ando a delicuentes con gobierno d inutiles.'",b'1357969344',b'1357969344',b'Gladis',b'1472229109000.0',b'0',b'0'
